,texts,labels
8965,"A clever species of owl baits its lair with dung to attract tasty beetles, offering a remarkable case of an animal using a tool to help it survive.",3
8966,"CBC SPORTS ONLINE - Tommy Kane, the Montreal native who played wide receiver in the NFL and CFL, pleaded guilty to manslaughter Tuesday in connection with the death of his former wife.",1
8967,"A 43 year-old millionaire, the charismatic Ferenc Gyurcsny is in line to become Hungary #39;s next prime minister. This was decided at a Hungarian Socialist Party congress on 25 August, convened to find a replacement for Pter Medgyessy.",0
8968,Computer Associates has been without a permanent CEO since Sanjay Kumar stepped down in April. Kumar was indicted last month on charges related to accounting scandal at CA and has pleaded innocent to the charges.,3
8969," NEW YORK (Reuters) - General Growth Properties Inc. on  Friday said it would buy Rouse Co. for \$7.2 billion, adding  such swank shopping centers as Chicago's Water Tower Place and  Boston's Fanueil Hall to what is already the nation's second  largest mall portfolio.",2
8970,"Biogen Idec and Irish drugmaker Elan Corp. won government approval yesterday to sell a new multiple sclerosis drug, Tysabri. The drug, which some analysts predict will bring in \$2 billion ",2
8971,The European Union #39;s head office on Wednesday predicted a smooth transition to the euro in the 10 new EU nations that are hoping to adopt the common currency by 2010.,2
8972,"AP - Iran added a ""strategic missile"" to its military arsenal after a successful test, and the defense minister said Saturday his country was ready to confront any external threat.",0
8973,"In what has become as much of a Thanksgiving tradition as stuffed turkey and football, Comcast Corp. moved yesterday to raise New England cable television rates by an average 5.9 percent starting in January.",2
8974,"BusinessWeek Online - On weekdays, Jeff Solof is director of Sun Microsystems'  Web site. On weekends, he's a deacon at an Eastern Orthodox church in Worcester, Mass. But the 44-year-old father of two has a dream: When he hits his 50s, he'll cash in his 40,000 Sun stock options and become a full-time minister. Stock options ""are a long- term incentive"" to stick with Sun, he says.",3
8975,"BIRMINGHAM, England (CMC) - Yousuf Youhana stroked an unbeaten half-century and helped Pakistan into the ICC Champions Trophy semi-finals with an edgy three-wicket win over India at Edgbaston yesterday.",1
8976,"Iran escaped U.N. censure over its nuclear program but Washington, which accuses it of seeking an atomic bomb, said on Monday it reserved the right to take the case to the Security Council on its own.",0
8977,"The FTC gave limited endorsement to the notion of cash rewards for people who help track down e-mail spammers, but suggested that the measure might work in fewer circumstances than had been pushed by some anti-spam activists. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
8978,French Masters Series defending champion Tim Henman believes the lack of pressure will allow him to go far again in the Paris event this year.,1
8979," NEW YORK (Reuters) - When corporate guests ask for  something, smart hotel managers get it.",2
8980,Intel #39;s chief technologist called for an overlay network to be applied to the Internet infrastructure to allow new protocols and services to be enabled.,3
8981,Near-bankrupt Alitalia held crucial contract negotiations with unions representing flight attendants and ground staff Wednesday in a last-minute attempt to save the state-controlled airline from collapse.,2
8982,"BAE Systems, Europe #39;s largest defence firm, has reported a 4.5 percent rise in underlying operating profit, buoyed by higher Airbus plane deliveries.",2
8983,"He fits. That, as much as anything, is why Bill Cowher has lasted. He is the right man in the right town, a hard-nosed guy for a hard-nosed place.",1
8984,"washingtonpost.com - It was something of a back-to-school night for the crowd of entrepreneurs, marketing officers and venture funders who showed up in droves at the high-end networking club at Tysons Corner.",3
8985,"Pakistani authorities say they have intercepted a plot by the al-Qaida terror network to kill high profile civil and military officials and attack key sites, including military headquarters and the US embassy in Islamabad.",0
8986,Reuters - Oilfield services company Halliburton\Co.  on Monday said its subsidiaries Kellogg Brown  \Root and DII Industries have emerged from the year-long\bankruptcy proceedings it instigated to facilitate a  #36;4.2\billion asbestos settlement.,2
8987,"GULF MINISTERS WANT SYRIA OUT OF LEBANON Gulf state ministers urged Syria to respect a Security Council resolution demanding that it withdraw its troops from Lebanon, a rare public intervention in the affairs of a fellow Arab nation.",0
8988,"The UN Security Council reported to the International Atomic Energy Agency on Monday about the disappearance of nearly 400 tons of explosives from an Iraqi military base. Exactly when the explosives disappeared has become a heated campaign issue. Here is a chronology, based on information from the United Nations and from news reports:",0
8989,"SAN DIEGO (Ticker) -- Even with the highest scoring offense and the third highest-rated quarterback, Marty Schottenheimer wasn #39;t afraid to reach into his bag of tricks.",1
8990,"Cambodia #39;s Prince Norodom Ranariddh left on Saturday for Beijing to implore his ailing father, the king, to reverse his decision to abdicate.",0
8991,"AURORA, Ore. The National Christmas Tree Association is hoping a push of designer trees will renew consumer demand for live trees.",2
8992,"BRUSSELS The Belgian government struggled Tuesday to settle a dispute over a proposed increase in night flights over Brussels, a problem that could cost the country thousands of jobs with the international shipper DHL.",2
8993,"Temple junior guard Mardy Collins, a preseason All-Atlantic 10 selection, clearly was the best player on the floor. Whenever Georgetown attempted to challenge the Owls #39; lead, Collins silenced the Hoyas #39; run with a shot from the outside.",1
8994,"Hedge funds have fueled oil #39;s meteoric rise to record highs near \$50 a barrel, but deprived of profit opportunities elsewhere, they look set to stay in the commodity for now, analysts said Monday.",2
8995,SYDNEY : Global media giant News Corp caved in to investor pressure and adopted a series of corporate reforms aimed at averting a shareholder revolt over its plan to relocate from Australia to the US state of Delaware.,2
8996,"ARIS, Aug. 18 - Oil prices climbed above \$47 a barrel today, setting yet another record, after figures showed supplies in the United States were down for a third consecutive week while a report from OPEC highlighted the threat of high oil ...",2
8997,"The government will decide on increasing petrol, diesel, LPG and kerosene prices within the next 24-48 hours. This was announced by Finance Minister P Chidambaram after a meeting of the Cabinet Committee on Economic Affairs.",2
8998,Everton striker Wayne Rooney says he is  quot;disappointed quot; with the way the club have handled his transfer request. Newcastle and Manchester United want to sign the 18-year-old who requested a transfer on Friday ,1
8999,"SOFTWARE  #39;MOTH Microsoft has admitted that it can #39;t beat hackers all the time, but will do its best. That argument was quietly put forward by the softly spoken, shy and retiring, Microsoft CEO Steve Ballmer ",3
9000,"Businesses saw inventories rise in July and sales picked up, the government reported Wednesday. The Commerce Department said that stocks of unsold goods increased 0.9 in July, down from a 1.1 rise in June.",2
9001,Hollywood studios launched legal attacks Tuesday on the computer server operators they claim are the technological middlemen making online film theft possible.,3
9002,"Prime Minister Ariel Sharon pledged Sunday to escalate a broad Israeli offensive in northern Gaza, saying troops will remain until Palestinian rocket attacks are halted. Israeli officials said the offensive -- in which 58 Palestinians and three Israelis have been killed -- will help clear the way for an Israeli withdrawal.",0
9003,The horrific secrets of a mass grave in northern Iraq emerged yesterday as American officials accused Europeans of failing to help in the search to uncover Saddam Hussein #39;s atrocities.,0
9004,The European Commission launches graphic images showing the damage smoking can do to people's health.,0
9005,US Secretary of State Colin Powell appealed to Palestinian President Yasser Arafat on Thursday to step aside for the sake of achieving his lifetime goal of a Palestinian state.,0
9006,"SINCE the United States started taking part in the Olympic Games 4x100m relay in 1920, they have been disqualified three times and lost only once - to Canada in 1996.",1
9007,Reed Elsevier on Thursday reiterated that it remained on track to deliver mid to high single-digit earnings-per-share growth this year despite concerns over its science publishing unit.,2
9008,"The worldwide server market continued to expand in the second quarter, analyst firm IDC said in a report Friday that mirrored findings by Gartner Inc.",3
9009,"AP - The Philadelphia Phillies are wasting no time trying to replace Larry Bowa, setting up interviews with former managers Don Baylor, Charlie Manuel and Grady Little for next week.",1
9010,"JAKARTA, Indonesia Indonesian prosecutors say they #39;ll file terror-related charges against a cleric accused of heading the group behind the Bali bombings.",0
9011,"GAZA CITY, Gaza Strip -- Islamic militant groups behind many suicide bombings dismissed yesterday a call from Mahmoud Abbas, the interim Palestinian leader, to halt attacks in the run-up to a Jan. 9 election to replace Yasser Arafat.",0
9012,Red Hat has recruited Sun Microsystems executive Karen Tegan-Padir to serve as vice president of desktop infrastructure technologies.,3
9013,PITTSBURGH -- The president of the United States #39; largest flight attendants union urged authorization of a nationwide strike and criticized the airline industry for using the bankruptcy process to obliterate collective bargaining rights.,2
9014,"Although economists have mixed opinions whether the economy has emerged, most believe it is in good enough shape for the Fed to boost rates.",2
9015,"(CP) - Veteran NHL player Sergei Zholtok died Wednesday of an apparent heart ailment. He was 31. Zholtok was playing hockey fsor the club team in his home city of Riga, the Latvian capital, when he became ill near the end of a game.",1
9016,"AP - Sammy Sosa and Aramis Ramirez hit consecutive homers in a five-run third inning, and the Chicago Cubs beat the Houston Astros 8-3 Thursday for their fifth straight win.",1
9017,"Reuters - Italy's culture minister has threatened to\shut down Florence's Uffizi museum, home of masterpieces by\Michelangelo and Botticelli, if the government doesn't scale\back planned spending cuts.",0
9018,"DENNIS-YARMOUTH Coach: Paul Funk (third year, 10-13). Last year's record: 5-5. Returning starters (8): Bobby Ewing, WR/S, 5-11, 170, So.; Eric Clifford, G/DE, 5-10, 215, Jr.; Adam Carreiro, T/DT, 6-4, 285, Jr.; Mark Lucier, HB/DB, 5-11, 175, Sr.; Trevor Rose, QB, 5-10, 165, Sr.; Jake St. Peter, FB/LB, 6-1, 215, Sr.; Joe Mochi, HB/LB, 5-10, 190, Sr.; Chris Marsh, G/LB, ...",1
9019,"Crystal Palace notched their first Premier League win of the soccer season with a 2-0 victory yesterday over London rivals Fulham, who played for all but the first six minutes with 10 men.",1
9020,"LOS ANGELES -- The labor dispute between workers at nine Los Angeles County hotels and their employers has intensified, with one of the hotels locking out its laundry workers and replacing them.",2
9021,"Troubled retailer Toys  quot;R quot; Us Inc. reported Monday that the company swung to a profit in the latest second quarter, compared with a loss in the year-ago period.",2
9022,AP - A rebel leader said Tuesday that Haiti's U.S.-backed interim government must meet demands to rebuild the storm-devastated city of Gonaives or face a revolt like that which drove out President Jean-Bertrand Aristide.,0
9023,"Reuters - NATO is ready to speed Ukraine toward\closer ties and membership if pro-West presidential frontrunner\Viktor Yushchenko wins a revote on Dec. 26, alliance sources\and diplomats said on Thursday.",0
9024,"AP - U.S. Defense Secretary Donald Rumsfeld met Saturday with Panamanian President Martin Torrijos and expressed support for regional security agreements aimed at reducing drug trafficking, terrorism and other threats in Latin America and the Caribbean.",0
9025,"BEIJING, Aug.19 (Xinhuanet) -- Michael Phelps has taken his haul of gold medals at the Athens Olympics to three after winning the 200 meters butterfly and helping the United States beat Australia in the 4x200 freestyle relay, Shenzhen Daily reported ...",1
9026,"Mark Thatcher, the son of the former United Kingdom prime minister, was arraigned in court yesterday following his arrest over an alleged coup attempt in Equatorial Guinea.",0
9027,"Mobile operators, content providers and other participants at the CTIA Wireless IT and Entertainment trade show this weekin San Franciscowill be gearing up for an expected boom in mobile multimedia in the U.S.",3
9028, LONDON (Reuters) - European shares traded sideways on  Wednesday but banks were a bright spot as Britain's HBOS  rallied on relief it would not be wading into a bidding war for  domestic peer Abbey.,2
9029, ATHENS (Reuters) - Amanda Beard credited her new-found  maturity for ending an eight-year wait for a second Olympic  gold medal in Athens Thursday.,1
9030,WASHINGTON -- You may lock your doors and windows -- and maybe even activate an alarm system to keep your home protected. But a new study indicates that most of us haven #39;t taken the equivalent of those basic ,3
9031,Scientists have developed a speedy way to monitor the effectiveness of cholesterol-reducing statin drugs.,0
9032,Russia: Top seed Marat Safin was dumped out of the one-million-dollar ATP Saint Petersburg Open here on Friday following a shock straight sets defeat to Frenchman Michael Llodra.,1
9033,"NEW YORK - Paris Hilton is trying on a new outfit: a hard cover. The model-reality TV star is publishing a 198-page memoir, ""Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose,"" (Fireside)...",0
9034,"LONDON - A new species of flightless bird has been discovered on a remote island in the northern Philippines, Filipino and British researchers announced Tuesday. ",3
9035,A cybersecurity group yesterday called on US President George Bush to invest more in IT issues and to make the top IT security job a bigger posting.,3
9036,"There is a sense of symmetry about Michael Vaughan and his England team dragging themselves off to Namibia and thence Zimbabwe with all the gloom of heretics on their way to the Tower, on the same day that London #39;s 2012 Olympic bid had a champagne bottle ",1
9037,"Google AdSense to Introduce Animated Banner Advertising\\Google has announced a number of changes for their Adsense advertising program that has become the mainstay of many blogs and websites. In what could be considered somewhat contriversial, Google has announced as part of an expansion of its image ad program they will ...",3
9038,A US human rights group has filed a criminal complaint in Germany against US Defense Secretary Donald Rumsfeld accusing him and other senior US officials of war crimes and torture at Baghdad #39;s Abu Ghraib prison.,0
9039,"On Sunday, voters will have a limited chance to elect members to the city #39;s parliament. By Robert Marquand  Staff writer of The Christian Science Monitor.",0
9040,"AP - The new crew of the international space station will head into space on Oct. 14, Russia said Friday, after two delays pushed back the launch.",3
9041,"SAN SALVADOR -- Juan Nerio, a 44-year-old mason's assistant, was sick of living in a mud hut on the side of a volcano. When he heard that an American company was offering six times his \$200 monthly wage, he signed up. Six weeks later he found himself holding an AK-47 assault rifle and guarding a US diplomatic complex in Iraq.",0
9042,Cleveland Browns quarterback Jeff Garcia said Wednesday that he does not consider Terrell Owens an  quot;enemy of mine quot; even though the Philadelphia Eagles wide receiver repeatedly has criticized his former teammate.,1
9043, JAKARTA (Reuters) - Indonesians voted on Monday in a  landmark election expected to remove President Megawati  Sukarnoputri and install an ex-general who has vowed firmer  leadership in fighting terror and boosting the economy.,0
9044,"PARIS (AFP) - French interests named the head of Airbus, Noel Foregeard, to be one of two new pilots running the EADS aeuronautics group after weeks of reported tension over his role.",2
9045,"BRISTOL, Connecticut (Ticker) - The Houston Astros hope their miraculous run towards the postseason spills over into their National League Division Series with the Atlanta Braves on Wednesday.",1
9046,"US Secretary of State Colin Powell said Sunday that the escalating insurgency in Iraq could make the organizing of election in the country difficult, while atleast 16 people were killed in rebel attacks in Iraq.",0
9047,Canadian Press - MOSCOW (CP) - A Canadian reported killed in Chechnya was described by Russian defence officials Friday as an explosives expert who was among a group of insurgents involved in fighting there.,0
9048,"AP - Computer maker Sun Microsystems Inc. reduced its net income by  #36;12 million for its fiscal fourth quarter, citing new information related to property leases and the finalization of the accounting for its settlement with Microsoft Corp.",3
9049,"The offense had been thinking too much, reacting to every defensive nuance, turning football into chess. Too much brain. Not enough brawn.",1
9050,NEW YORK - Stocks moved mostly higher Friday as a stronger than expected retail sales report showed that higher oil prices aren't scaring consumers away from spending. Federal Reserve Chairman Alan Greenspan's positive comments on oil prices also encouraged investors...,0
9051,"AP - A season that went from bad to historically awful is mercifully over, and the Arizona Diamondbacks are facing an offseason that will determine the team's course toward respectability.",1
9052,"Reuters - The recent spike in oil prices has had\some negative impact on the U.S. economy, but the futures\markets suggest that this will be a temporary phenomenon, a top\Fed official said on Sunday.",2
9053,"Has the moment that TiVo (Nasdaq: TIVO) and Netflix (Nasdaq: NFLX) investors have been waiting for finally come to pass? Well, speculation has turned to rumor, which many obviously hope will turn to fact.",3
9054,"The Eagles are off to one of their best starts in five years, undefeated after their first three games for the first time since opening the 1999 campaign with a 4-0 record.",1
9055,"HARVARD (1-0) vs. BROWN (1-0) When/where: Tomorrow, noon, at Providence. TV/radio: YES, WWZN (1510 AM), WHRB (95.3 FM). Last season: Harvard won, 52-14. Comments: Harvard has an overwhelming lead in the all-time series, 73-28-2, and has won the last four meetings. The Crimson crushed Holy Cross last weekend, 35-0. Sophomore RB Clifton Dawson led the attack, rushing for 184 yards ...",1
9056,"After a relatively quiet fall, mass-mailing worm begins to spread on Windows PCs. Meanwhile, the Air Force turns to Microsoft for security help.",3
9057,INDONESIAN police have arrested another four men over the September carbombing of the Australian Embassy amid suggestions the bomb mastermind - and most wanted -r ,0
9058,"SPACE.com - A fabled tenth planet out beyond Neptune, often referred to as Planet X, hasn't \  been found despite years of searching. But astronomers involved in the hunt \  are beginning to speculate that something like Planet X will be discovered, \  along with Y and Z.",3
9059,Reuters - Northern Ireland took\another small step in the slow march toward restoring home rule\this weekend with tacit promises from the IRA to end guerrilla\activity once and for all.,0
9060," #151; Merck   Co., the US drug maker that recalled its Vioxx painkiller because of a link to heart disease, said short-term studies show the company's planned successor pill, Arcoxia, is safer.",2
9061,"Apple rolled out on Tuesday a new iPod that allows users to view and share photos, a dramatic expansion that takes the most popular digital music player squarely into the multimedia realm, while spurring its rivalry with Microsoft and others.",3
9062,"AP - Internet giant Yahoo Inc. on Thursday said it has extended and expanded its partnership with SBC Communications Inc. to transform their Internet access service into a multimedia platform connecting Web, television and wireless phone services.",3
9063,"AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",0
9064," TOKYO (Reuters) - Mark Philippoussis's miserable run of  form continued Monday with a 6-3, 6-4 defeat by Czech Tomas Zib  in the first round of the Japan Open.",1
9065,"The family of British hostage Kenneth Bigley have made an appeal to his kidnappers not to harm him, as the deadline for their demands approaches.",0
9066,AstraZeneca Plc suffered its third setback in two months on Friday as lung cancer drug Iressa failed to help patients live longer ,2
9067,"IBM late on Tuesday announced the biggest update of its popular WebSphere business software in two years, adding features such as automatically detecting and fixing problems.",3
9068,Two decisive victories last Saturday vaulted the universities of Massachusetts and New Hampshire into the top 10 in the latest Division 1-AA football poll.,1
9069,"E-mail security company FrontBridge Technologies Inc. has bought MessageRite Inc. of Irvine, California, a maker of technology for archiving e-mail and instant messages, FrontBridge said Monday.",3
9070, SAN FRANCISCO (Reuters) - California Gov. Arnold  Schwarzenegger on Wednesday vetoed three bills aimed at   boosting e-mail privacy at work as well as safeguard private  medical and financial data.,3
9071,"IBM planned to announce yesterday that it will invest US\$250 million over the next five years and employ 1,000 people in a new business unit to support products and services related to sensor networks.",3
9072,"Reuters - U.S. industrial output advanced in\July, as American factories operated at their highest capacity\in more than three years, a Federal Reserve report on Tuesday\showed.",2
9073," SAN FRANCISCO (Reuters) - Playboy magazine on Tuesday  posted to its Web site an unpublished portion from its  interview with Google's founders, which raised regulatory  eyebrows not for what it revealed, but for its timing -- just  before the Internet search engine's much-anticipated initial  public offering.",3
9074,"Investor's Business Daily - Despite a sagging stock market, investors put  #36;9.46 billion into stock mutual funds in July.",2
9075,"Ukraine #39;s presidential election ended virtually in a dead heat, according to official results, after a campaign that international election observers criticized ",0
9076,"Athens, Greece (Sports Network) - Nia Abdallah won the first United States medal ever in women #39;s taekwondo Friday, fighting her way through three rounds before falling in the under-57kg gold medal match and earning a silver.",1
9077,"Citigroup is to revamp its Japanese private banking unit, creating a local committee to oversee operations, the Wall Street Journal reported.",2
9078,"Intel Corp. (INTC.O: Quote, Profile, Research) is on track to introduce the world #39;s most advanced chip production technology in its products next year, the largest semiconductor maker said on Sunday.",3
9079,"ATHENS - Gold, silver and bronze are the only colors that should matter in these Olympics, but too many see the world in black and white.",1
9080,North Korea #39;s top legislator Kim Yong-nam has arrived in Beijing for a three-day official visit to China. Talks with Chinese leaders on the stalled six-party negotiations on ,0
9081,"It took a while for everything to fall into place, but it now seems clear: Chad Pennington is the real deal. Listen LIVE to NFL games, plus watch video news and features of your favorite team.",1
9082,The next five days present the US men #39;s soccer team a pair of chances to reinforce why it is considered the region #39;s top squad.,1
9083,The Bush administration says it is not alarmed by Russia #39;s announcement it is developing a new nuclear missile. Russian President Vladimir Putin says the program is part of efforts to improve Russia #39;s armed forces.,0
9084,"ABC has pulled its contract offer to the Bowl Championship Series, a move that could result in three of college football #39;s biggest games moving to another network.",1
9085,NEW YORK Andy Roddick and Mardy Fish will represent the United States in singles play at next month #39;s Davis Cup final against Spain.,1
9086,"PARIS, Oct 29 (AFP) - Two major French industrial groups, telecommunications equipment maker Sagem and aerospace engine manufacturer Snecma, announced merger plans Friday that would lead to privatisation of the latter.",2
9087,"United host Sparta Prague as they look to take a confident stride towards the next phase. Manchester United expect to qualify from the group stage, its just something that they always do, like the sun coming up each morning.",1
9088," NEW YORK (Reuters) - Stun gun maker Taser International  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TASR.O target=/stocks/quickinfo/fullquote""&gt;TASR.O&lt;/A&gt; on Tuesday accused human rights group Amnesty  International of ignoring independent reports showing the  company's weapons to be safe and effective.",2
9089,"BRIDGETOWN, Barbados (CMC) - Reports last week that Australian Bennett King would become the West Indies #39; first ever foreign coach were confirmed at the weekend when the West Indies Cricket Board (WICB) announced new appointments.",1
9090,"On 19 October 2004, Microsoft announced that its software licensed on a per-processor basis will continue to be licensed on that basis when installed on hardware that contains dual-core and multicore processors.",3
9091,The Thai prime minister pledges to set up an independent inquiry into the deaths of 78 Muslim protesters in police custody.,0
9092," NEW YORK (Reuters) - Comcast Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CMCSA.O target=/stocks/quickinfo/fullquote""&gt;CMCSA.O&lt;/A&gt;, the largest  U.S. cable operator, on Wednesday posted a third quarter profit  on better-than-expected gains in high-speed Internet customers  and raised its full-year outlook for subscriber growth.",2
9093,Three more Muslim girls are expelled from school in France after defying the new law banning headscarves.,0
9094,"BEIRUT, Lebanon: A car bomb exploded in Beirut early Friday, wounding former Lebanese Cabinet minister Marwan Hamadeh and killing his driver, security officials said.",0
9095,"Fremont Investment Advisors of San Francisco has agreed to pay \$2.1 million in restitution and \$2 million in civil penalties to end a mutual fund timing case, New York Attorney General Eliot Spitzer announced Thursday.",2
9096,"NASHVILLE, United States (AFP) - Trent Green tossed a touchdown to Eddie Kennison with 32 seconds left as Kansas City came from behind to defeat Tennessee 49-38 in a game featuring more than 900 yards of total offence.",1
9097,"First, we had Pete Rose betting on baseball. Then we had Pete Rose betting on baseball, the report. Then we had 14 years of Pete Rose denying that he bet on baseball.",1
9098,Paris - Yasser Arafat #39;s wife on Sunday despatched a key Palestinian official to the West Bank with a mysterious message for the leadership concerning the health of her husband and its political consequences.,0
9099," quot;These things tend to be decided by egos as much as by financial logic, but HBoS has shown its ability with a level head to walk away from a deal.",2
9100,Sudan said Sunday that the UN Security Council #39;s resolution threatening oil sanctions if it failed to end violence in the country #39;s western region of Darfur was unfair ,0
9101,"InfoWorld - Desktop search has its sights set on corporate PCs, leaving enterprise IT wary of potential security issues associated with the highly anticipated tools.",3
9102,"To nab network-centric work at the Defense Department, Boeing Co. and IBM Corp. today announced a 10-year alliance. The two companies estimate that DOD will spend \$200 billion for ground- and space-based systems for net-centric operations.",2
9103,Apple has finally done it. They have blocked the files downloaded from RealNetworks music store from playing on iPod Photo. The software update on the Apples music player will not let it now play files downloaded from Reals Harmony software.,3
9104,"AFP - Malaysia's laws on homosexuality need to be amended, says former deputy premier Anwar Ibrahim, whose conviction and nine-year jail sentence for sodomy were recently overturned on appeal.",0
9105,"EBay today announced plans to purchase Rent.com, making its entrance into the online real estate category in a deal valued at approximately \$415 million.",2
9106,"Iran has not diverted declared nuclear materials for weapons but concern remains, the UN watchdog says.",0
9107,KUALA LUMPUR - Former prime minister Mahathir Mohamad said he is utterly frustrated that the Malay party he helped develop into Malaysia #39;s dominant political force has become riddled with corruption and bribery.,0
9108,Samsung has developed a cut-down version of the multimedia memory card (MMC) that it hopes to see deployed in future mobile phones.,3
9109,"AP - Brett Elliott wanted to play football so much, he left Utah for Division III Linfield and a chance to spend his senior season on the field.",1
9110,"AP - Sen. John Kerry's doctors have told him he is cured of the prostate cancer that sidelined him almost two years ago and that there is a slim chance it could recur in the next decade, The New York Times said Sunday in a report based on interviews with the Democratic presidential nominee and several of his physicians.",0
9111,Kate Allen produced a stunning run to overhaul long-time leader Loretta Harrop in the last 150 meters of the women #39;s Olympic triathlon Wednesday and win Austria #39;s first gold medal at Athens.,1
9112,AP - An examination of Boston Red Sox pitcher Curt Schilling's right ankle scheduled for Friday was postponed due to a scheduling conflict.,1
9113,Earth's magnetic field has flipped many times over the last billion years. But only recently have scientists developed computer models to reveal how these reversals occur.,3
9114,"Paula Radcliffe believes she is ready in every respect to challenge for the ING New York City Marathon title on Sunday. Radcliffe insisted she is top shape after arriving in the Big Apple, and although her ",1
9115,"Rice finished with 145 yards on eight catches, and Jackson had 113 yards on nine grabs...Testaverde broke Steve DeBerg #39;s NFL record with his TD pass to Copper, the 63rd receiver he #39;s hooked up with for a score...Alexander has scored 15 or more touchdowns ",1
9116,"Somalia #39;s new prime minister is Ali Mohamed Ghedi, a Member of Parliament from the capital, Mogadishu. Somali President Abdullahi Yusuf Ahmed announced the appointment at a news conference in Nairobi.",0
9117,"Feedster and Eurekster Mix RSS, Blogs, and Social Search\\Feedster, Inc., the RSS feed and blog search engine, today announced that it will power RSS and blog search results for Eurekster, the Internet search engine powered by social networking technology. By integrating Feedster rsquo;s news search technology and RSS feeds, Eurekster now ...",3
9118,"NEW YORK, November 5 (newratings.com) - Molson Inc (MOL.A.TOR) has announced a special dividend payment worth about C\$381 million for its shareholders, as part of its plans for a merger with the Adolph Coors Company (RKY).",2
9119,"Jay Triano was fired as coach of the Canadian national team Tuesday, a move Triano said was due to his inability to give enough time to the job.",1
9120,"AP - Bryan Randall threw for 304 yards and two long touchdowns in the fourth quarter as No. 22 Virginia Tech, stifled much of the night, rallied for a 34-20 victory over Georgia Tech on Thursday.",1
9121," BAGHDAD (Reuters) - A double suicide car bomb attack  devastated a police station just outside Baghdad's fortified  Green Zone on Saturday, killing seven people and wounding 57 in  the latest strike against Iraq's beleaguered security forces.",0
9122,The British music industry won an important High Court decision Thursday that would force Internet service providers to hand over the identity of Britons accused of using the Internet to swap free songs.,3
9123,"A senior journalist was killed in northern Sherpur town of Bogra district early Sunday by unknown assailants. Dipamkar Chakraborty, the executive editor of a newspaper The Durjoy ",0
9124,"At least 13 people have been killed and the toll is expected to rise after a jet carrying 153 passengers and crew skidded off the runway while landing in heavy rain in Indonesia #39;s central Java, an airport official says.",0
9125,"SBC Communications SBC.N on Wednesday said it reached a 10-year, \$400 million deal with Microsoft Corp. MSFT.O to provide next-generation television services.",2
9126,Microsoft on Wednesday released an update to Internet Explorer (IE) to fix a security flaw that was discovered a month ago and has since been exploited to attack users.,3
9127,"Reuters - Panama's outgoing president on\Thursday pardoned four Cuban exiles jailed for plotting to kill\Cuban President Fidel Castro in 2000 and three or them flew\straight to Miami, a haven of anti-Castro groups.",0
9128,"Zurich, Switzerland (Sports Network) - Former world No. 1 Venus Williams advanced on Thursday and will now meet Wimbledon champion Maria Sharapova in the quarterfinals at the \$1.",1
9129,League officials cautioned the Browns' Gerard Warren not to follow through on his threat to take a cheap shot at Steelers quarterback Ben Roethlisberger.,1
9130,"Redskins receivers coach Stan Hixon said Thursday that he is optimistic his son Drew, a receiver at Tennessee Tech who remains in a coma, will recover.",1
9131,IBM was to announce on Monday that it would invest \$250 million over the next five years and employ a thousand people in a new business unit to support products and services related to sensor networks.,3
9132,"AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel and the New York Mets 2-0.",1
9133,"AP - Federal regulators on Wednesday fined CBS a record  #36;550,000 for Janet Jackson's ""wardrobe malfunction,"" which exposed the singer's breast during this year's Super Bowl halftime show.",1
9134,JAKARTA: OPEC president Purnomo Yusgiantoro said Thursday the cartel would monitor any impact from the re-election of US President George W. Bush on oil prices.,2
9135,AP - The PGA Tour has always had an impeccable sense of timing when it comes to negotiating television contracts.,1
9136,"If anything should be apparent by now its that George Bush has seriously failed us. We are enmeshed in war for oil in Iraq. As demand across the world increases in the face of shrinking supply, resource exporters ",0
9137,\Taleban guerrillas say they carried out an attack in central Afghanistan that left four policemen dead.,0
9138,"The European Commission said on Wednesday that France, the Netherlands, Sweden and Finland had unfairly favored Intel in public contracts for computer equipment.",3
9139,"Reuters - Online retailer Wine.com has\secured another  #36;20 million in venture capital funding and\could go public as soon as next year, Chief Executive Officer\George Garrick said on Friday.",3
9140,"AFP - Computer hackers are keeping up with the times and are putting an increasingly technology-dependent world at risk, the chairman of leading US-based IT security firm McAfee said.",3
9141,"(OfficialWire) -- 12/16/04 -- Britain #39;s highest court ruled Thursday against holding terror suspects without trial, saying the government cannot detain terror suspects indefinitely without trial.",0
9142,"Two former executives of Computer Associates International, who have pleaded guilty to conspiracy to commit securities fraud, have agreed to pay a total \$387,470 to settle related civil charges in a multibillion-dollar accounting scandal at the big ",2
